id,phase,owner,area,route,screen,feature,status,new,test,acceptance
"HC-MA-091","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Ctrl K palette button","working","yes","e2e (Playwright)","Header kbd button opens the command palette (CG.palette.open()); falls back to dispatching Ctrl+K and a hint toast if no palette is present"
"HC-MA-092","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Palette commands registered","working","yes","e2e (Playwright)","CG2.registerPalette registers every analytics + terminal page (""Market Analytics · Hub"", ""Terminal · Funding Rates""…), ""Compare coins…"" (opens /analytics/markets?compare=1) and ""Add to watchlist → BTC/ETH/SOL/BNB/XRP/DOGE/ADA/AVAX/LINK/PEPE"" with CG.palette.register (guarded, also exposed via CG.commandProviders)"
"HC-MA-093","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Chart timeframe chips 1D · 7D · 30D · 90D · 1Y","working","yes","unit (pricing) · e2e (Playwright)","CG2.tfChart/tfSeries: the mock series is sliced when it covers the range, otherwise regenerated with a seeded random walk (CG.rng) anchored on the current value and scaled by sqrt(step); daily/8h sources keep their native step (180D for cycle charts); the choice is remembered per chart"
"HC-MA-094","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Toggleable chart legend","working","yes","e2e (Playwright)","Click a legend item to hide/show that series (strikethrough when off); axis rescales; hiding everything shows an inline empty state"
"HC-MA-095","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Crosshair tooltip with all series values","working","yes","e2e (Playwright)","Dashed crosshair + hover dots on every line series; the tooltip lists every visible series with its own formatter (plus extra rows like Ratio/Total/Net)"
"HC-MA-096","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Last-value tag at the right edge","working","yes","e2e (Playwright)","Each line/area series ends with a dot and a coloured value pill on the right edge (collision-nudged; right padding grows to fit)"
"HC-MA-097","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Faint horizontal grid + 10.5px mono axis labels","working","yes","e2e (Playwright) · api contract · security","Grid lines only on the y axis in --border; all axis labels DM Mono 10.5px muted"
"HC-MA-098","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Chart loading skeleton and empty state","working","yes","unit (pricing) · e2e (Playwright)","First paint shows a shimmer skeleton for one frame (also gives the chart its measured width); series with no data render a ""No data"" empty state"
"HC-MA-099","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Per-table search","working","yes","e2e (Playwright)","Tables with more than 15 rows (or search:true) get a search box that filters by symbol/name while keeping focus and caret"
"HC-MA-100","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Columns ▾ visibility menu on screeners","working","yes","e2e (Playwright)","Checkbox menu (stays open while toggling) + ""Show all columns""; used on the hub, markets screener, RSI screener, ETF funds, terminal dashboard/spot/liquidations"
"HC-MA-101","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","CSV copy button","working","yes","e2e (Playwright)","Copies the visible (filtered + sorted) rows and visible columns as CSV to the clipboard (execCommand fallback) and toasts the row count"
"HC-MA-102","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Compact density","working","yes","e2e (Playwright)","Rows drop from 36px to 28px when CG.state.density === 'compact' (reacts to CG.emit('density'))"
"HC-MA-103","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Watchlist star on coin rows","working","yes","e2e (Playwright)","Star column on every coin table toggles CG.state.watchlist (persisted with CG.saveState); toasts; strips and filters update through the ""watchlist"" event"
"HC-MA-104","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Compact arc gauges with the amber needle","working","yes","e2e (Playwright)","CG2.gauge: 180° track with semantic segments (loss/warning/muted/profit) and an amber --primary needle + hub; inline variant inside tiles (Alt season, Fear & Greed, Whale Index), large variant with a scale on Futures/Sentiment"
"HC-MA-105","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Watchlist strip","working","yes","e2e (Playwright)","Cards for each starred coin (price, 24h heat, 7D sparkline coloured by 7d change, remove star); click opens the coin; empty state links to the screener; ""Manage in Markets →"""
"HC-MA-106","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Inline gauges in the Altcoin Season and Fear & Greed tiles","working","yes","e2e (Playwright)","Compact arc gauge with amber needle beside the value"
"HC-MA-107","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Main table: star · search · Columns ▾ · CSV","working","yes","unit (pricing) · e2e (Playwright)","Derivatives/Spot/Memes/L1L2 tabs share the upgraded table; sticky header inside a 640px scroll area"
"HC-MA-108","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Timeframe chips on BTC Price & OI and Long/Short charts","working","yes","e2e (Playwright)","1D slices the hourly mock; 7D–1Y regenerate anchored series"
"HC-MA-109","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Compact Fear & Greed gauge","working","yes","e2e (Playwright)","Large arc gauge with amber needle, label and scale, plus yesterday/7d/30d values and a 30-day sparkline"
"HC-MA-110","5","Analytics engineer","Market Analytics app","/analytics/markets","Futures Markets Screener","Compare mode (up to 3 coins)","working","yes","e2e (Playwright)","Cmp checkbox column; picking 1–3 coins shows a Compare panel above the table: normalised price lines (base 100, timeframe chips 1D–1Y, base-100 reference line) and a side-by-side stats table (Price, 24h/7d %, cap, volume, OI, OI 24h %, funding, L/S, liq, RSI) with the best value highlighted; ✕ removes a coin, Clear empties; a 4th coin is refused with a toast; state in CG.state.compare is shared with /terminal/spot; ?compare=1 opens the panel with a hint"
"HC-MA-111","5","Analytics engineer","Market Analytics app","/analytics/markets","Futures Markets Screener","Watchlist filter chip","working","yes","e2e (Playwright)","★ Watchlist chip limits the screener to starred coins (empty state when none); stars in rows toggle the list"
"HC-MA-112","5","Analytics engineer","Market Analytics app","/analytics/markets","Futures Markets Screener","Hidden columns 7d %, Funding, Liq 24h","working","yes","e2e (Playwright)","Available through Columns ▾; CSV export respects visible columns"
"HC-MA-113","5","Analytics engineer","Market Analytics app","/analytics/derivatives","Derivatives","Timeframe chips on all five charts","working","yes","unit (pricing) · e2e (Playwright)","Close price / OI / L/S / Basis: 1D–1Y; Funding: 7D–1Y at the native 8h step"
"HC-MA-114","5","Analytics engineer","Market Analytics app","/analytics/options","Options","Max pain as the amber accent line","working","yes","unit (pricing) · e2e (Playwright)","Call/put OI bars in profit/loss tints, Max Pain dashed in --primary with per-expiry labels; CSV on the exchange table"
"HC-MA-115","5","Analytics engineer","Market Analytics app","/analytics/etf","ETF","Timeframe chips on Net Flows and Cumulative Net Flow","static","yes","unit (pricing) · visual (screenshot diff)","Net flows 7D/30D/90D/1Y (daily bins, generated flows for ranges beyond the mock), cumulative 30D/90D/1Y; funds table has Columns ▾ + CSV"
"HC-MA-116","5","Analytics engineer","Market Analytics app","/analytics/liquidations","Liquidations","Top-coins table search + CSV","working","yes","e2e (Playwright)","Filter box inside the table toolbar replaces the old panel input; window chips 1h/4h/12h/24h retained"
"HC-MA-117","5","Analytics engineer","Market Analytics app","/analytics/whales","Whales","Whale Index gauge tile + timeframe chips","working","yes","unit (pricing) · e2e (Playwright)","New tile with a compact arc gauge (Quiet/Active/Frenzy); the Whale Index chart gets 1D–1Y chips; positions/reserves tables get CSV"
"HC-MA-118","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Timeframe chips on F&G (7D–1Y), AHR999/Puell (30D/90D/180D) and Coinbase Premium (1D/7D/30D)","working","yes","unit (pricing) · e2e (Playwright)","Cycle charts keep 180D as the default; Pi Cycle/Rainbow/2Y MA stay 180D"
"HC-MA-119","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","RSI screener: star · search · Columns ▾ · CSV","working","yes","e2e (Playwright)","Upgraded shared table"
"HC-MA-120","5","Analytics engineer","Market Analytics app","/analytics/coin/:symbol","Coin analytics","Watch and Compare chips in the coin header","working","yes","e2e (Playwright)","★ Watch toggles the watchlist; Compare adds the coin to CG.state.compare and opens /analytics/markets?compare=1"
"HC-MA-121","5","Analytics engineer","Market Analytics app","/analytics/coin/:symbol","Coin analytics","Timeframe chips on Price & OI, L/S, Liquidations and Funding","working","yes","e2e (Playwright)","Per-coin seeded series; exchange tables get CSV"
"HC-MT-001","5","Analytics engineer","Market Analytics terminal","/terminal","Market Analytics terminal","Terminal shell: sticky header + 232px sticky sidebar + content (max-width 1600px) + footer note","working","no","unit (pricing) · e2e (Playwright)","Shared v2 header (CG.chrome['terminal-header'] → CG2.header, identical to /analytics, Terminal ▾ tab active) + restyled 222px sticky sidebar (CG.chrome['terminal-sidebar']) + content (max-width 1600px) + footer; everything scoped under .terminal.cg-scope.cgx and built only on the shell tokens"
"HC-MT-002","5","Analytics engineer","Market Analytics terminal","/terminal","Market Analytics terminal","Header title 'Market Analytics' + HapieCoin mark","working","no","e2e (Playwright) · api contract","Shared header: logo links to #/analyse, the title reads Market Analytics; the terminal keeps its own left sidebar"
"HC-MT-003","5","Analytics engineer","Market Analytics terminal","/terminal","Market Analytics terminal","Header coin search ""Search coin…""","working","no","e2e (Playwright)","Shared header search; in the terminal Enter/click opens /terminal/coin/SYM (hint row says ""open in terminal"")"
"HC-MT-004","5","Analytics engineer","Market Analytics terminal","/terminal","Market Analytics terminal","Search dropdown item click","working","no","e2e (Playwright)","Navigates to /terminal/coin/SYM and clears the input"
"HC-MT-005","5","Analytics engineer","Market Analytics terminal","/terminal","Market Analytics terminal","Search keyboard: ArrowUp/ArrowDown highlight, Enter opens highlighted coin, Escape closes","working","no","unit (pricing) · e2e (Playwright)","Enter with no match shows destructive toast ""No coin matches “…”"""
"HC-MT-006","5","Analytics engineer","Market Analytics terminal","/terminal","Market Analytics terminal","Search empty state","working","no","e2e (Playwright)","Dropdown shows ""No coin matches “xyz”"" when nothing matches"
"HC-MT-007","5","Analytics engineer","Market Analytics terminal","/terminal","Market Analytics terminal","Header ""Live"" indicator","static","no","unit (pricing) · visual (screenshot diff) · security","Live pill (green dot) in the shared header, hidden on small screens"
